"asset_id","name","category","priority","pipeline","key_colour","palette_constraint","asset_type","view","suggested_size","nine_slice","subject","description_or_lore","faction","faction_palette","faction_visual_signature","biome","biome_visual_identity_status","manufacturer","manufacturer_visual_identity","rarity","rarity_hex","used_in","additional_context"
"hailborn-array:icon","Hailborn Array","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the Hailborn Array, a SHIP-MOUNTED crystal weapon (starship armament, NOT a handheld gun)","Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","rare","#4d7cff","loadout/inventory/HUD","{""formFactor"":""Ship armament that bolts to a starship hull hardpoint — a turret / cannon / missile pod / beam emitter / lattice array. Mechanical hardware at a 3/4 hardware angle. NEVER a handheld firearm, never held or worn by a person."",""weaponCategory"":""crystal"",""tier"":""rare"",""family"":""cryoWeapons:lattice"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""spread — simultaneous fan"",""projectileBehaviour"":""splitting — splits into fragments mid-flight"",""damageSchool"":""energy"",""statusOnHit"":""freeze"",""assetPart"":""icon""}"
"hailborn-array:projectile","Hailborn Array","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the projectile fired by the Hailborn Array (a crystal ship weapon) — a bolt/beam/shell in flight, not the weapon itself","Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Just the projectile in flight (bolt / shell / beam segment / energy bolt) — small, readable, top-down. Not the launcher."",""weaponCategory"":""crystal"",""tier"":""rare"",""family"":""cryoWeapons:lattice"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""spread — simultaneous fan"",""projectileBehaviour"":""splitting — splits into fragments mid-flight"",""damageSchool"":""energy"",""statusOnHit"":""freeze"",""assetPart"":""projectile""}"
"hailborn-array:muzzle","Hailborn Array","weapons","1","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","the Hailborn Array, a SHIP-MOUNTED crystal weapon","Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Ship-weapon VFX only — no handheld/firearm form."",""weaponCategory"":""crystal"",""tier"":""rare"",""family"":""cryoWeapons:lattice"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""spread — simultaneous fan"",""projectileBehaviour"":""splitting — splits into fragments mid-flight"",""damageSchool"":""energy"",""statusOnHit"":""freeze"",""assetPart"":""muzzle""}"
"hailborn-array:impact","Hailborn Array","weapons","1","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","the Hailborn Array, a SHIP-MOUNTED crystal weapon","Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Ship-weapon VFX only — no handheld/firearm form."",""weaponCategory"":""crystal"",""tier"":""rare"",""family"":""cryoWeapons:lattice"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""spread — simultaneous fan"",""projectileBehaviour"":""splitting — splits into fragments mid-flight"",""damageSchool"":""energy"",""statusOnHit"":""freeze"",""assetPart"":""impact""}"
"swarm-tender:icon","Swarm Tender","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the Swarm Tender, a SHIP-MOUNTED summon weapon (starship armament, NOT a handheld gun)","Doesn't fire so much as release — a tending drone that never comes back to dock.","","","","","","Halcyon Driveworks","Expedition white with exposed coil windings.","rare","#4d7cff","loadout/inventory/HUD","{""formFactor"":""Ship armament that bolts to a starship hull hardpoint — a turret / cannon / missile pod / beam emitter / lattice array. Mechanical hardware at a 3/4 hardware angle. NEVER a handheld firearm, never held or worn by a person."",""weaponCategory"":""summon"",""tier"":""rare"",""family"":""summonWeapons:tending"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Charge that carries through pierced targets."",""firePattern"":""orbit — projectiles circling the ship"",""projectileBehaviour"":""orbiting — orbits the ship"",""damageSchool"":""energy"",""statusOnHit"":null,""assetPart"":""icon""}"
"swarm-tender:projectile","Swarm Tender","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the projectile fired by the Swarm Tender (a summon ship weapon) — a bolt/beam/shell in flight, not the weapon itself","Doesn't fire so much as release — a tending drone that never comes back to dock.","","","","","","Halcyon Driveworks","Expedition white with exposed coil windings.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Just the projectile in flight (bolt / shell / beam segment / energy bolt) — small, readable, top-down. Not the launcher."",""weaponCategory"":""summon"",""tier"":""rare"",""family"":""summonWeapons:tending"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Charge that carries through pierced targets."",""firePattern"":""orbit — projectiles circling the ship"",""projectileBehaviour"":""orbiting — orbits the ship"",""damageSchool"":""energy"",""statusOnHit"":null,""assetPart"":""projectile""}"
"swarm-tender:muzzle","Swarm Tender","weapons","1","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","the Swarm Tender, a SHIP-MOUNTED summon weapon","Doesn't fire so much as release — a tending drone that never comes back to dock.","","","","","","Halcyon Driveworks","Expedition white with exposed coil windings.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Ship-weapon VFX only — no handheld/firearm form."",""weaponCategory"":""summon"",""tier"":""rare"",""family"":""summonWeapons:tending"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Charge that carries through pierced targets."",""firePattern"":""orbit — projectiles circling the ship"",""projectileBehaviour"":""orbiting — orbits the ship"",""damageSchool"":""energy"",""statusOnHit"":null,""assetPart"":""muzzle""}"
"swarm-tender:impact","Swarm Tender","weapons","1","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","the Swarm Tender, a SHIP-MOUNTED summon weapon","Doesn't fire so much as release — a tending drone that never comes back to dock.","","","","","","Halcyon Driveworks","Expedition white with exposed coil windings.","rare","#4d7cff","in-run gameplay","{""formFactor"":""Ship-weapon VFX only — no handheld/firearm form."",""weaponCategory"":""summon"",""tier"":""rare"",""family"":""summonWeapons:tending"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Charge that carries through pierced targets."",""firePattern"":""orbit — projectiles circling the ship"",""projectileBehaviour"":""orbiting — orbits the ship"",""damageSchool"":""energy"",""statusOnHit"":null,""assetPart"":""impact""}"
"spore-lance:icon","Spore Lance","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the Spore Lance, a SHIP-MOUNTED plasma weapon (starship armament, NOT a handheld gun)","Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","improved","#4de868","loadout/inventory/HUD","{""formFactor"":""Ship armament that bolts to a starship hull hardpoint — a turret / cannon / missile pod / beam emitter / lattice array. Mechanical hardware at a 3/4 hardware angle. NEVER a handheld firearm, never held or worn by a person."",""weaponCategory"":""plasma"",""tier"":""uncommon"",""family"":""biologicalWeapons:bloom"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""burst — rapid sequence along one line"",""projectileBehaviour"":""piercing — passes through targets"",""damageSchool"":""physical"",""statusOnHit"":""poison"",""assetPart"":""icon""}"
"spore-lance:projectile","Spore Lance","weapons","1","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","icon","centered, transparent background","128x128","","the projectile fired by the Spore Lance (a plasma ship weapon) — a bolt/beam/shell in flight, not the weapon itself","Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","improved","#4de868","in-run gameplay","{""formFactor"":""Just the projectile in flight (bolt / shell / beam segment / energy bolt) — small, readable, top-down. Not the launcher."",""weaponCategory"":""plasma"",""tier"":""uncommon"",""family"":""biologicalWeapons:bloom"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""burst — rapid sequence along one line"",""projectileBehaviour"":""piercing — passes through targets"",""damageSchool"":""physical"",""statusOnHit"":""poison"",""assetPart"":""projectile""}"
"spore-lance:muzzle","Spore Lance","weapons","1","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","the Spore Lance, a SHIP-MOUNTED plasma weapon","Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost.","","","","","","Meridian Yards","Survey-white lattices grown around instrument cores.","improved","#4de868","in-run gameplay","{""formFactor"":""Ship-weapon VFX only — no handheld/firearm form."",""weaponCategory"":""plasma"",""tier"":""uncommon"",""family"":""biologicalWeapons:bloom"",""familyNote"":""family names describe firing behaviour, not an infantry form-factor"",""manufacturerSignature"":""Split shards that inherit their parent's cold."",""firePattern"":""burst — rapid sequence along one line"",""projectileBehaviour"":""piercing — passes through targets"",""damageSchool"":""physical"",""statusOnHit"":""poison"",""assetPart"":""muzzle""}"
