"asset_id","category","subtype","name","prompt"
"hailborn-array","02-weapons","muzzle-flash","Hailborn Array","Muzzle-flash VFX at the moment of firing, matching its ""spread"" spawn geometry. Hailborn Array, a crystal weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"hailborn-array","02-weapons","impact-vfx","Hailborn Array","Impact VFX where the projectile lands, brief and bold. Hailborn Array, a crystal weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown, not machined — the lattice fires the winter it remembers from Winterline's survey runs. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"swarm-tender","02-weapons","icon","Swarm Tender","Inventory/HUD icon on transparent background, centered, 3/4 angle. Swarm Tender, a summon weapon by Halcyon Driveworks house style: Expedition white with exposed coil windings.. Doesn't fire so much as release — a tending drone that never comes back to dock. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"swarm-tender","02-weapons","projectile","Swarm Tender","Projectile sprite for its ""orbiting"" behaviour and ""orbit"" fire pattern. Swarm Tender, a summon weapon by Halcyon Driveworks house style: Expedition white with exposed coil windings.. Doesn't fire so much as release — a tending drone that never comes back to dock. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"swarm-tender","02-weapons","muzzle-flash","Swarm Tender","Muzzle-flash VFX at the moment of firing, matching its ""orbit"" spawn geometry. Swarm Tender, a summon weapon by Halcyon Driveworks house style: Expedition white with exposed coil windings.. Doesn't fire so much as release — a tending drone that never comes back to dock. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"swarm-tender","02-weapons","impact-vfx","Swarm Tender","Impact VFX where the projectile lands, brief and bold. Swarm Tender, a summon weapon by Halcyon Driveworks house style: Expedition white with exposed coil windings.. Doesn't fire so much as release — a tending drone that never comes back to dock. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"spore-lance","02-weapons","icon","Spore Lance","Inventory/HUD icon on transparent background, centered, 3/4 angle. Spore Lance, a plasma weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"spore-lance","02-weapons","projectile","Spore Lance","Projectile sprite for its ""piercing"" behaviour and ""burst"" fire pattern. Spore Lance, a plasma weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"spore-lance","02-weapons","muzzle-flash","Spore Lance","Muzzle-flash VFX at the moment of firing, matching its ""burst"" spawn geometry. Spore Lance, a plasma weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"spore-lance","02-weapons","impact-vfx","Spore Lance","Impact VFX where the projectile lands, brief and bold. Spore Lance, a plasma weapon by Meridian Yards house style: Survey-white lattices grown around instrument cores.. Grown from the same lattice as Winterline's crystal work — this one blooms toxin instead of frost. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"atlas-cluster-battery","02-weapons","icon","Atlas Cluster Battery","Inventory/HUD icon on transparent background, centered, 3/4 angle. Atlas Cluster Battery, a missile weapon by Atlas Dynamics house style: Slab breeches, visible bolts, ammunition counted in crates.. One more warhead always fits. Atlas checked. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"atlas-cluster-battery","02-weapons","projectile","Atlas Cluster Battery","Projectile sprite for its ""explosive"" behaviour and ""spread"" fire pattern. Atlas Cluster Battery, a missile weapon by Atlas Dynamics house style: Slab breeches, visible bolts, ammunition counted in crates.. One more warhead always fits. Atlas checked. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"atlas-cluster-battery","02-weapons","muzzle-flash","Atlas Cluster Battery","Muzzle-flash VFX at the moment of firing, matching its ""spread"" spawn geometry. Atlas Cluster Battery, a missile weapon by Atlas Dynamics house style: Slab breeches, visible bolts, ammunition counted in crates.. One more warhead always fits. Atlas checked. House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
